12.14.2021 19:46:05:63,TP69918,B BOT_moral,Ask,5,3, 1,1, -4,2,-3,6, 1,1, -3,2,A
12.14.2021 19:46:06:250,TP69918,C BOT_moral,EnterTP,-4,5, 1,1, 3,3,
12.14.2021 19:46:06:420,TP69918,C BOT_moral,Activated,-4,5, 1,1, 3,1,
12.14.2021 19:46:06:450,TP69918,A,Move,-2,3, 1,1, -2,8,-3,7, 0,5, 0,4
12.14.2021 19:46:06:750,TP69918,A,EnterTP,-2,3, 1,1, -2,6,
12.14.2021 19:46:07:602,TP69918,A,Deactivated,-2,7, 1,1, -1,8,
12.14.2021 19:46:08:651,TP69918,B BOT_moral,Thank,5,3, 1,1, -4,2,-3,0, 1,1, -1,0,A
12.14.2021 19:46:08:900,TP69918,A,Activated,-3,0, 1,1, -1,0,
12.14.2021 19:46:13:167,TP69918,B BOT_moral,EnterTP,5,3, 1,1, -2,6,
12.14.2021 19:46:14:654,TP69918,B BOT_moral,TakeOff,5,3, 1,1, -1,1,
12.14.2021 19:46:14:671,TP69918,B BOT_moral,exitTP,-15,3, 0,6, -5,0,
12.14.2021 19:46:15:568,TP69918,A,Move,-3,7, 1,1, 0,3,-0,6, -0,4, -2,8
12.14.2021 19:46:15:700,TP69918,C BOT_moral,exitTP,-1,2, 1,1, 1,6,
-0.9,0.08,1.1,0.07,0.83,0.08,
-0.9,0.05,1,1,1.1,0.05,
-0.9,0.08,1.1,0.07,0.83,0.08,
-0.9,0.05,1,1,1.1,0.05,
-0.9,0.08,1.1,0.07,0.83,0.08,
-0.9,0.05,1,1,1.1,0.05,
-0.9,0.08,1.1,0.07,0.83,0.08,
-0.9,0.05,1,1,1.1,0.05,
-0.9,0.08,1.1,0.07,0.83,0.08,
-0.9,0.05,1,1,1.1,0.05,
-0.9,0.08,1.1,0.07,0.83,0.08,
-0.9,0.05,1,1,1.1,0.05,
-0.9,0.08,1.1,0.07,0.83,0.08,
-0.9,0.05,1,1,1.1,0.05,
-0.9,0.08,1.1,0.07,0.83,0.08,
-0.9,0.05,1,1,1.1,0.05,
12.14.2021 19:46:16:785,TP69918,A,Move,-2,9, 1,1, -0,5,-5,9, -0,4, 3,5
-0.9,0.08,1.1,0.07,0.83,0.08,
-0.9,0.05,1,1,1.1,0.05,
-0.9,0.08,1.1,0.07,0.83,0.08,
-0.9,0.05,1,1,1.1,0.05,
-0.9,0.08,1.1,0.07,0.83,0.08,
-0.9,0.05,1,1,1.1,0.05,
-0.9,0.08,1.1,0.07,0.83,0.08,
-0.9,0.05,1,1,1.1,0.05,
-0.9,0.08,1.1,0.07,0.83,0.08,
