12.14.2021 00:19:41:579,TP63591,B BOT_moral,Ask,-4,6, 1,1, 4,4,-5,3, 1,1, -3,7,A
12.14.2021 00:19:48:38,TP63591,B BOT_moral,EnterTP,-3,7, 1,1, 3,3,
12.14.2021 00:19:48:928,TP63591,C BOT_moral,EnterTP,-1,2, 1,1, -1,1,
12.14.2021 00:19:48:998,TP63591,C BOT_moral,Ask,-1,4, 1,1, -1,0,-3,2, 1,1, 2,4,B BOT_moral
12.14.2021 00:19:49:624,TP63591,B BOT_moral,Kick,-2,9, 1,1, 1,9,-1,9, 1,1, -0,8,C BOT_moral
12.14.2021 00:19:49:834,TP63591,C BOT_moral,exitTP,-1,2, 1,1, -2,7,
0.1,0.09,1,1,0.1,0.09,
-0.9,0.09,1.1,0.09,1,0.09,
0.1,0.09,1,1,0.1,0.09,
-0.9,0.09,1.1,0.09,1,0.09,
0.1,0.09,1,1,0.1,0.09,
-0.9,0.09,1.1,0.09,1,0.09,
12.14.2021 00:19:52:786,TP63591,B BOT_moral,Activated,-2,9, 1,1, 1,8,
-0.9,0.08,1,1,1,0.08,
-0.9,0.09,1.1,0.09,1,0.09,
-0.9,0.08,1,1,1,0.08,
-0.9,0.09,1.1,0.09,1,0.09,
12.14.2021 00:19:52:984,TP63591,A,Move,-5,3, 1,1, -3,7,2,0, -0,4, -3,4
-0.9,0.08,1,1,1,0.08,
-0.9,0.09,1.1,0.09,1,0.09,
-0.9,0.08,1,1,1,0.08,
-0.9,0.09,1.1,0.09,1,0.09,
12.14.2021 00:19:53:115,TP63591,A,Move,-5,2, 1,1, -3,7,2,0, -0,4, -3,4
-0.9,0.08,1,1,1,0.08,
-0.9,0.09,1.1,0.09,1,0.09,
-0.9,0.08,1,1,1,0.08,
-0.9,0.09,1.1,0.09,1,0.09,
-0.9,0.08,1,1,1,0.08,
-0.9,0.09,1.1,0.09,1,0.09,
-0.9,0.08,1,1,1,0.08,
-0.9,0.09,1.1,0.09,1,0.09,
-0.9,0.08,1,1,1,0.08,
-0.9,0.09,1.1,0.09,1,0.09,
-0.9,0.08,1,1,1,0.08,
-0.9,0.09,1.1,0.09,1,0.09,
