12.14.2021 00:59:19:692,TP10691,C BOT_moral,Ask,-4,6, 1,1, 4,4,5,3, 1,1, -4,2,A BOT_moral
12.14.2021 00:59:19:695,TP10691,C BOT_moral,Ask,-4,6, 1,1, 4,4,5,3, 1,1, -4,2,A BOT_moral
12.14.2021 00:59:19:696,TP10691,C BOT_moral,Ask,-4,6, 1,1, 4,4,5,3, 1,1, -4,2,A BOT_moral
12.14.2021 00:59:21:360,TP10691,A BOT_moral,EnterTP,5,3, 1,1, -2,6,
12.14.2021 00:59:21:513,TP10691,A BOT_moral,Activated,5,3, 1,1, -2,5,
12.14.2021 00:59:21:513,TP10691,A BOT_moral,Deactivated,5,3, 1,1, -2,5,
12.14.2021 00:59:21:513,TP10691,A BOT_moral,Activated,5,3, 1,1, -2,5,
12.14.2021 00:59:24:652,TP10691,A BOT_moral,Ask,5,2, 1,1, 0,2,-5,3, 1,1, -3,7,B
12.14.2021 00:59:24:652,TP10691,A BOT_moral,Ask,5,2, 1,1, 0,2,-5,3, 1,1, -3,7,B
12.14.2021 00:59:24:761,TP10691,C BOT_moral,EnterTP,-4,5, 1,1, 3,3,
12.14.2021 00:59:27:329,TP10691,C BOT_moral,TakeOff,-4,3, 1,1, 0,9,
12.14.2021 00:59:27:340,TP10691,C BOT_moral,exitTP,-14,4, 1,7, -6,1,
1.1,0.06,-0.9,0.09,1,0.06,
0.59,0.54,0.1,0.03,0.1,0.54,
1.1,0.06,-0.9,0.09,1,0.06,
0.59,0.54,0.1,0.03,0.1,0.54,
1.1,0.06,-0.9,0.09,1,0.06,
0.59,0.54,0.1,0.03,0.1,0.54,
1.1,0.06,-0.9,0.09,1,0.06,
0.59,0.54,0.1,0.03,0.1,0.54,
1.1,0.06,-0.9,0.09,1,0.06,
0.59,0.54,0.1,0.03,0.1,0.54,
1.1,0.06,-0.9,0.09,1,0.06,
0.59,0.54,0.1,0.03,0.1,0.54,
1.1,0.06,-0.9,0.09,1,0.06,
0.59,0.54,0.1,0.03,0.1,0.54,
1.1,0.06,-0.9,0.09,1,0.06,
0.59,0.54,0.1,0.03,0.1,0.54,
1.1,0.06,-0.9,0.09,1,0.06,
0.59,0.54,0.1,0.03,0.1,0.54,
1.1,0.06,-0.9,0.09,1,0.06,
0.59,0.54,0.1,0.03,0.1,0.54,
1.1,0.06,-0.9,0.09,1,0.06,
0.59,0.54,0.1,0.03,0.1,0.54,
1.1,0.06,-0.9,0.09,1,0.06,
0.59,0.54,0.1,0.03,0.1,0.54,
1.1,0.06,-0.9,0.09,1,0.06,
0.59,0.54,0.1,0.03,0.1,0.54,
1.1,0.06,-0.9,0.09,1,0.06,
