12.14.2021 21:40:06:791,TP34082,B BOT_moral,Ask,5,3, 1,1, -4,2,-4,7, 1,1, -3,7,A
12.14.2021 21:40:07:559,TP34082,A,Move,-4,0, 1,1, -3,7,-3,9, 0,5, 0,0
12.14.2021 21:40:07:985,TP34082,C BOT_moral,EnterTP,-4,5, 1,1, 3,3,
12.14.2021 21:40:08:133,TP34082,C BOT_moral,Activated,-4,5, 1,1, 3,2,
12.14.2021 21:40:08:134,TP34082,C BOT_moral,Deactivated,-4,5, 1,1, 3,2,
12.14.2021 21:40:08:746,TP34082,A,EnterTP,-3,9, 1,1, -2,6,
12.14.2021 21:40:10:706,TP34082,A,Move,-3,8, 1,1, -1,3,-3,8, 0,5, 0,6
12.14.2021 21:40:13:241,TP34082,B BOT_moral,EnterTP,5,3, 1,1, -2,6,
12.14.2021 21:40:13:388,TP34082,B BOT_moral,Activated,5,3, 1,1, -2,5,
12.14.2021 21:40:13:388,TP34082,B BOT_moral,Deactivated,5,3, 1,1, -2,5,
12.14.2021 21:40:14:254,TP34082,C BOT_moral,exitTP,-1,2, 1,1, 1,4,
12.14.2021 21:40:14:696,TP34082,A,Move,-3,8, 1,1, 0,6,-3,8, 0,5, -0,1
12.14.2021 21:40:16:428,TP34082,C BOT_moral,Ask,1,0, 1,1, 1,0,5,2, 1,1, 0,2,B BOT_moral
12.14.2021 21:40:16:428,TP34082,C BOT_moral,Ask,1,0, 1,1, 1,0,5,2, 1,1, 0,2,B BOT_moral
12.14.2021 21:40:17:496,TP34082,B BOT_moral,Kick,4,9, 1,1, 0,4,2,0, 1,1, 0,9,C BOT_moral
12.14.2021 21:40:17:762,TP34082,C BOT_moral,EnterTP,-1,5, 1,1, 1,4,
-0.9,0.05,0.91,0.07,0.7,0.05,
-0.72,0.07,0.7,0.66,0.83,0.07,
-0.9,0.05,0.91,0.07,0.7,0.05,
-0.72,0.07,0.7,0.66,0.83,0.07,
-0.9,0.05,0.91,0.07,0.7,0.05,
-0.72,0.07,0.7,0.66,0.83,0.07,
-0.9,0.05,0.91,0.07,0.7,0.05,
-0.72,0.07,0.7,0.66,0.83,0.07,
-0.9,0.05,0.91,0.07,0.7,0.05,
-0.72,0.07,0.7,0.66,0.83,0.07,
-0.9,0.05,0.91,0.07,0.7,0.05,
-0.72,0.07,0.7,0.66,0.83,0.07,
12.14.2021 21:40:18:323,TP34082,C BOT_moral,exitTP,-7,3, 1,1, 2,7,
-0.9,0.05,0.91,0.07,0.7,0.05,
-0.72,0.07,0.7,0.66,0.83,0.07,
-0.9,0.05,0.91,0.07,0.7,0.05,
-0.72,0.07,0.7,0.66,0.83,0.07,
-0.9,0.05,0.91,0.07,0.7,0.05,
-0.72,0.07,0.7,0.66,0.83,0.07,
-0.9,0.05,0.91,0.07,0.7,0.05,
-0.72,0.07,0.7,0.66,0.83,0.07,
-0.9,0.05,0.91,0.07,0.7,0.05,
-0.72,0.07,0.7,0.66,0.83,0.07,
-0.9,0.05,0.91,0.07,0.7,0.05,
-0.72,0.07,0.7,0.66,0.83,0.07,
-0.9,0.05,0.91,0.07,0.7,0.05,
-0.72,0.07,0.7,0.66,0.83,0.07,
-0.9,0.05,0.91,0.07,0.7,0.05,
-0.72,0.07,0.7,0.66,0.83,0.07,
-0.9,0.05,0.91,0.07,0.7,0.05,
-0.72,0.07,0.7,0.66,0.83,0.07,
-0.9,0.05,0.91,0.07,0.7,0.05,
-0.72,0.07,0.7,0.66,0.83,0.07,
-0.9,0.05,0.91,0.07,0.7,0.05,
-0.72,0.07,0.7,0.66,0.83,0.07,
-0.9,0.05,0.91,0.07,0.7,0.05,
-0.72,0.07,0.7,0.66,0.83,0.07,
-0.9,0.05,0.91,0.07,0.7,0.05,
-0.72,0.07,0.7,0.66,0.83,0.07,
-0.9,0.05,0.91,0.07,0.7,0.05,
-0.72,0.07,0.7,0.66,0.83,0.07,
-0.9,0.05,0.91,0.07,0.7,0.05,
-0.72,0.07,0.7,0.66,0.83,0.07,
-0.9,0.05,0.91,0.07,0.7,0.05,
-0.72,0.07,0.7,0.66,0.83,0.07,
-0.9,0.05,0.91,0.07,0.7,0.05,
