12.10.2021 20:02:32:816,TP72632,C BOT_moral,EnterTP,-4,5, 1,1, 3,3,
12.10.2021 20:02:32:974,TP72632,C BOT_moral,Activated,-4,5, 1,1, 3,2,
12.10.2021 20:02:32:976,TP72632,C BOT_moral,Deactivated,-4,5, 1,1, 3,2,
12.10.2021 20:02:33:770,TP72632,A BOT_moral,Ask,3,4, 1,1, -3,3,-4,4, 1,1, 2,4,C BOT_moral
12.10.2021 20:02:33:771,TP72632,A BOT_moral,Ask,3,4, 1,1, -3,3,-4,4, 1,1, 2,4,C BOT_moral
12.10.2021 20:02:39:96,TP72632,A BOT_moral,EnterTP,-1,2, 1,1, -1,4,
12.10.2021 20:02:39:113,TP72632,C BOT_moral,exitTP,-1,2, 1,1, 0,9,
12.10.2021 20:02:40:998,TP72632,C BOT_moral,Kick,0,0, 1,1, 0,6,-2,8, 1,1, -0,5,A BOT_moral
12.10.2021 20:02:41:363,TP72632,A BOT_moral,exitTP,-7,2, 1,1, -2,1,
1.1,0.06,-0.9,0.05,0.7,0.06,
1,1,-0.9,0.09,1.1,1,
1.1,0.06,-0.9,0.05,0.7,0.06,
1,1,-0.9,0.09,1.1,1,
1.1,0.06,-0.9,0.05,0.7,0.06,
1,1,-0.9,0.09,1.1,1,
1.1,0.06,-0.9,0.05,0.7,0.06,
1,1,-0.9,0.09,1.1,1,
1.1,0.06,-0.9,0.05,0.7,0.06,
1,1,-0.9,0.09,1.1,1,
1.1,0.06,-0.9,0.05,0.7,0.06,
1,1,-0.9,0.09,1.1,1,
1.1,0.06,-0.9,0.05,0.7,0.06,
1,1,-0.9,0.09,1.1,1,
1.1,0.06,-0.9,0.05,0.7,0.06,
1,1,-0.9,0.09,1.1,1,
1.1,0.06,-0.9,0.05,0.7,0.06,
1,1,-0.9,0.09,1.1,1,
1.1,0.06,-0.9,0.05,0.7,0.06,
1,1,-0.9,0.09,1.1,1,
1.1,0.06,-0.9,0.05,0.7,0.06,
1,1,-0.9,0.09,1.1,1,
12.10.2021 20:02:43:711,TP72632,A BOT_moral,EnterTP,-7,2, 1,1, -1,8,
1.1,0.06,-0.9,0.05,0.7,0.06,
1,1,-0.9,0.09,1.1,1,
1.1,0.06,-0.9,0.05,0.7,0.06,
1,1,-0.9,0.09,1.1,1,
1.1,0.06,-0.9,0.05,0.7,0.06,
1,1,-0.9,0.09,1.1,1,
1.1,0.06,-0.9,0.05,0.7,0.06,
1,1,-0.9,0.09,1.1,1,
1.1,0.06,-0.9,0.05,0.7,0.06,
1,1,-0.9,0.09,1.1,1,
1.1,0.06,-0.9,0.05,0.7,0.06,
1,1,-0.9,0.09,1.1,1,
1.1,0.06,-0.9,0.05,0.7,0.06,
1,1,-0.9,0.09,1.1,1,
1.1,0.06,-0.9,0.05,0.7,0.06,
1,1,-0.9,0.09,1.1,1,
1.1,0.06,-0.9,0.05,0.7,0.06,
1,1,-0.9,0.09,1.1,1,
1.1,0.06,-0.9,0.05,0.7,0.06,
1,1,-0.9,0.09,1.1,1,
1.1,0.06,-0.9,0.05,0.7,0.06,
1,1,-0.9,0.09,1.1,1,
1.1,0.06,-0.9,0.05,0.7,0.06,
1,1,-0.9,0.09,1.1,1,
1.1,0.06,-0.9,0.05,0.7,0.06,
1,1,-0.9,0.09,1.1,1,
1.1,0.06,-0.9,0.05,0.7,0.06,
1,1,-0.9,0.09,1.1,1,
1.1,0.06,-0.9,0.05,0.7,0.06,
1,1,-0.9,0.09,1.1,1,
1.1,0.06,-0.9,0.05,0.7,0.06,
1,1,-0.9,0.09,1.1,1,
1.1,0.06,-0.9,0.05,0.7,0.06,
1,1,-0.9,0.09,1.1,1,
1.1,0.06,-0.9,0.05,0.7,0.06,
1,1,-0.9,0.09,1.1,1,
1.1,0.06,-0.9,0.05,0.7,0.06,
1,1,-0.9,0.09,1.1,1,
1.1,0.06,-0.9,0.05,0.7,0.06,
1,1,-0.9,0.09,1.1,1,
1.1,0.06,-0.9,0.05,0.7,0.06,
1,1,-0.9,0.09,1.1,1,
1.1,0.06,-0.9,0.05,0.7,0.06,
1,1,-0.9,0.09,1.1,1,
